beta,alpha,rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.11,0.4000000000000002,1.2950225223266711,0.0,5.375791057465519e-06,-1.7838616714697395,1.0,0.4887428154075767,1.0,0.0030000209808349,4,10,5.0,0.0,0.0,1,4,1,4
0.11,0.4100000000000002,2.432419919887737,0.3952847075210474,5.394853458610254e-06,-3.330712413628783,-2.789473684210527,-0.4941077441077444,-2.054989816700614,0.0029995441436767,4,10,6.0,2.0,1.0,1,4,10,89
0.11,0.4200000000000002,2.111476576553321,0.4330127018922193,6.4799780242102544e-06,-2.371184771906793,-0.9285714285714284,-0.4659542403068917,-0.9230769230769236,0.0029997825622558,4,10,6.0,2.0,1.0,1,99,16,92
0.11,0.46000000000000024,7.051890999346676,1.479019945774904,5.375791057465519e-06,-61.48179959100205,-211.2105263157895,-13.517698576815464,-211.12121212121215,0.0029988288879394,4,10,22.0,1.0,5.0,1,99,6,98
0.11,0.47000000000000025,8.870597499605086,1.9498931594662647,6.31061332101111e-06,-121.02322059565876,-55.24398073836276,-25.074350212281253,-55.06758832565283,0.0020005702972412,4,10,28.0,1.0,7.0,1,99,13,99
0.11,0.48000000000000026,5.2855936279664935,1.0944937947136415,5.375791057465519e-06,-120.049365303244,0.0,-11.229264511422192,0.0,0.0020017623901367,4,10,18.0,0.0,4.0,1,99,1,98
0.11,0.49000000000000027,9.03119593409422,2.002602473449653,5.375791057465519e-06,-220.60377358490555,-388.05263157894746,-38.5075432665624,-387.88888888888897,0.0030000209808349,4,10,31.0,1.0,7.0,1,99,5,98
0.11,0.5000000000000002,14.252558249895584,3.352548781648573,5.633532333242117e-06,-275.9782512205948,-271.5894736842106,-53.98815700428607,-183.7602739726028,0.0019993782043457,4,10,49.0,2.0,12.0,1,99,11,99
0.11,0.6100000000000003,154.93429386893874,42.007687788467166,5.375791057465519e-06,-47068.51489361702,-171188.22105263162,-10245.07620826108,-86430.63265306127,0.002000093460083,4,10,631.0,1.0,174.0,1,99,3,99
0.11,0.6200000000000003,223.47781396222163,60.7692013550724,5.3631776435000434e-06,-49682.56476683938,-121983.688172043,-13961.153819272547,-121826.49140893469,0.0029995441436767,4,10,914.0,1.0,252.0,1,99,8,99
0.11,0.6400000000000003,376.1386324659212,103.02229734382746,5.620691400823027e-06,-34839.80205215904,-35184.208633093534,-23466.596240237755,-34294.018512285424,0.0020003318786621,4,10,1551.0,3.0,429.0,1,99,24,99
