beta,alpha,rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.12,0.4400000000000002,0.25,0.1020620726159657,4.645824179301197e-07,0.9281347473487211,-0.0105263157894739,0.9780211729367376,-0.0101010101010103,0.0390365123748779,4,10,5.0,1.0,0.0,1,4,8,4
0.12,0.45000000000000023,0.5400617248673217,0.1767766952966369,3.19401438241864e-06,0.3586256263421618,-0.032258064516129,0.8840867693326709,-0.030927835051546,0.0359296798706054,4,10,4.0,1.0,0.0,1,4,12,4
0.12,0.48000000000000026,0.7144345083117603,0.1020620726159657,4.228784870198558e-07,0.7277777777777779,-0.0105263157894739,0.8793103448275862,0.4897959183673466,0.0376231670379638,4,10,6.0,1.0,0.0,1,4,4,4
0.12,0.5600000000000003,0.3061862178478972,0.1020620726159657,1.0380659090320733e-07,0.8285374082159159,-0.0105263157894739,0.9657469077069458,-0.0101010101010103,0.0341768264770507,4,10,4.0,1.0,0.0,1,4,11,4
0.12,0.5800000000000003,0.8539125638299665,0.2282177322938192,2.3490271735758995e-06,0.2679738562091504,-0.0549450549450545,0.7395445750855781,0.1134751773049644,0.0323054790496826,4,10,4.0,1.0,0.0,1,4,4,4
0.12,0.5900000000000003,0.5773502691896257,0.2282177322938192,3.439811258303373e-06,0.5660404011866083,-0.0549450549450545,0.8901249828320286,0.2319508448540705,0.0328309535980224,4,10,5.0,1.0,0.0,1,4,2,4
0.12,0.6800000000000004,0.6692657668420421,0.2282177322938192,1.8617759528356807e-06,0.5400557103064065,0.1111111111111111,0.8240877106856488,0.1134751773049645,0.0328214168548584,4,10,4.0,1.0,1.0,1,4,5,4
0.12,0.7000000000000004,0.6846531968814576,0.2282177322938192,1.1556852597272627e-06,0.7287624788095687,-0.0549450549450545,0.8873422791908672,-0.0526315789473685,0.0340008735656738,4,10,7.0,1.0,0.0,1,4,10,4
0.12,0.7600000000000005,1.0458250331675945,0.3227486121839514,1.89546662205196e-06,0.0645011600928078,-0.1162790697674418,0.6325973616991498,-0.0214504596527065,0.0315067768096923,4,10,4.0,1.0,0.0,1,4,4,4
0.12,0.7700000000000005,0.7905694150420949,0.2886751345948128,1.3496080352933218e-06,0.7654723127035832,-0.0909090909090912,0.8648526894314803,0.0231990231990233,0.0455818176269531,4,10,5.0,1.0,0.0,1,4,4,4
0.12,0.8100000000000005,1.489546910976623,0.408248290463863,1.1698999091005432e-06,0.1535022354694486,-0.0696378830083561,0.5641943734015344,-0.0132995566814435,0.0516574382781982,4,10,5.0,2.0,0.0,1,4,15,4
0.12,0.8700000000000006,1.3956778520370188,0.3952847075210474,2.8010586664835016e-06,-0.1473125838818947,-0.1329661683713612,0.4614675728602697,-0.1269722013523668,0.0544729232788085,4,10,4.0,2.0,0.0,1,4,46,4
0.12,0.8800000000000006,0.1443375672974064,0.1020620726159657,5.787802287050463e-07,0.9491525423728814,-0.0105263157894739,0.9895833333333334,0.4897959183673466,0.0428056716918945,4,10,4.0,1.0,0.0,1,4,4,4
0.12,0.9000000000000006,0.2700308624336608,0.0,1.022717735752016e-07,0.8759002770083102,1.0,0.9743580350928606,1.0,0.0367178916931152,4,10,4.0,1.0,0.0,1,4,3,4
0.12,0.9100000000000006,2.757565351295716,0.82915619758885,2.523755106572655e-06,-0.4868878893320885,-0.3378378378378381,-0.0504201680672264,-0.315002988643156,0.0393919944763183,4,10,7.0,4.0,0.0,1,4,20,4
0.12,0.9300000000000006,2.064077679416806,0.7144345083117603,2.7002919287248177e-06,-0.6240900066181336,-0.3424657534246575,-0.0152914308410287,-0.3228941684665223,0.0356965065002441,4,10,8.0,2.0,1.0,1,4,6,4
0.12,0.9900000000000007,4.235268586524354,1.0992421631894098,2.835607456031894e-06,-2.842409873788439,-0.527153044432255,-2.384766584766585,-0.5004527228042941,0.0382850170135498,4,10,5.0,4.0,0.0,1,4,27,4
0.13,0.2,0.3952847075210474,0.1020620726159657,2.4898353131630285e-07,0.8969957081545065,-0.0105263157894739,0.9612152553329024,-0.0101010101010103,0.0348238945007324,4,10,6.0,1.0,0.0,1,4,10,4
0.13,0.25000000000000006,0.4208127057650866,0.1767766952966369,2.4401134522603896e-06,0.7279546591098518,0.2173913043478266,0.9338418430884184,0.2187500000000002,0.0402674674987793,4,10,4.0,1.0,1.0,1,4,5,4
0.13,0.2700000000000001,1.1636866703140785,0.3061862178478972,1.7959846681757052e-06,0.549637328136841,-0.0601226993865031,0.7232806147427575,-0.0575793184488842,0.0377812385559082,4,10,6.0,2.0,0.0,1,4,15,4
0.13,0.2800000000000001,0.5590169943749475,0.0,9.999999999999994e-08,0.8049837486457204,1.0,0.9234127288044728,1.0,0.0384373664855957,4,10,7.0,0.0,0.0,1,4,1,4
0.13,0.3100000000000001,0.4448782605013046,0.2282177322938192,5.7052531301501225e-06,0.8487562189054727,-0.0549450549450545,0.9440699420093608,-0.0526315789473683,0.0337588787078857,4,10,6.0,1.0,0.0,1,4,8,4
0.13,0.3200000000000001,0.7359800721939872,0.2041241452319315,6.649960791865058e-06,0.3927007299270073,-0.0434782608695645,0.7866754184443715,-0.0416666666666665,0.0373432636260986,4,10,4.0,1.0,0.0,1,4,12,4
0.13,0.34000000000000014,0.2282177322938192,0.0,1.0434228799317123e-07,0.935897435897436,1.0,0.9871725801072372,1.0,0.0412116050720214,4,10,6.0,1.0,0.0,1,4,4,4
0.13,0.37000000000000016,1.8874586088176877,0.5590169943749475,8.388234113653112e-06,-0.7346647646219686,-0.25,0.0038157933063411,-0.2376237623762376,0.0396869182586669,4,10,3.0,2.0,0.0,1,4,9,4
0.13,0.3900000000000002,0.1443375672974064,0.0,9.999999999999994e-08,0.3118279569892472,1.0,0.9888709587669022,1.0,0.0392191410064697,4,10,1.0,0.0,0.0,1,4,1,4
