beta,alpha,rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.1,0.2800000000000001,0.5496210815947049,0.1443375672974064,4.07709309705916e-06,0.4817572598659716,0.3118279569892472,0.8897506082725061,0.4791666666666667,0.003019094467163,4,10,5.0,1.0,1.0,1,4,4,4
0.1,0.3200000000000001,0.1767766952966369,0.0,0.0,0.9194405594405596,1.0,0.9851160944631872,1.0,0.004000186920166,4,10,4.0,0.0,0.0,1,4,1,4
0.1,0.34000000000000014,1.3149778198382918,0.3679900360969936,5.326760431790598e-06,-0.0186653029915624,-0.1073646850044367,0.5364552791041857,-0.1026293469041557,0.0029995441436767,4,10,4.0,2.0,0.0,1,4,16,4
0.1,0.35000000000000014,1.9391793797033487,0.1020620726159657,5.685907988870149e-06,-3.3896136795440137,-0.0105263157894739,-0.2270981338590705,-0.0101010101010103,0.0030069351196289,4,10,5.0,1.0,0.0,1,4,8,4
0.1,0.37000000000000016,0.1767766952966369,0.0,0.0,0.7880794701986755,1.0,0.9858028488949884,1.0,0.0040066242218017,4,10,3.0,0.0,0.0,1,4,1,4
0.1,0.3900000000000002,1.0458250331675945,0.25,3.172967793253464e-06,0.5434575841297162,0.109737248840804,0.7756410256410257,0.2146596858638743,0.0029997825622558,4,10,8.0,2.0,1.0,1,4,6,4
0.1,0.4300000000000002,0.5951190357119042,0.0,0.0,0.7529518619436876,1.0,0.8994558788739059,1.0,0.0029976367950439,4,10,6.0,0.0,0.0,1,4,1,4
0.1,0.46000000000000024,0.3535533905932738,0.0,0.0,0.7125031195408038,1.0,0.9586933324154074,1.0,0.003002643585205,4,10,5.0,0.0,0.0,1,4,1,4
0.1,0.49000000000000027,0.1767766952966369,0.0,0.0,0.6785714285714286,1.0,0.9792516771560964,1.0,0.0029971599578857,4,10,2.0,0.0,0.0,1,4,1,4
0.1,0.5000000000000002,0.9947780321927768,0.3679900360969936,5.926267274540599e-06,0.0403030621908871,-0.1073646850044367,0.586579050437356,-0.0350318471337578,0.0023324489593505,4,10,3.0,2.0,0.0,1,4,8,4
0.1,0.5100000000000002,0.1443375672974064,0.0,0.0,0.3118279569892472,1.0,0.9898042414355628,1.0,0.0032777786254882,4,10,1.0,0.0,0.0,1,4,1,4
0.1,0.5300000000000002,0.9013878188659972,0.3061862178478972,2.187809366208182e-06,0.6501588488133061,-0.0601226993865031,0.8201272945300249,0.0384615384615382,0.0058317184448242,4,10,6.0,2.0,0.0,1,4,8,4
0.1,0.5700000000000003,0.8477912478906585,0.408248290463863,1.996445793201396e-06,0.8448530272865675,-0.0165453342157513,0.9011050436427742,-0.0132995566814435,0.0031108856201171,4,10,9.0,2.0,1.0,1,4,7,4
0.1,0.6100000000000003,1.4215601757693317,0.1443375672974064,3.346846126117913e-07,0.2651515151515151,-0.0212765957446807,0.5956985661887295,-0.0204081632653068,0.004239797592163,4,10,4.0,1.0,0.0,1,4,7,4
0.1,0.6400000000000003,1.0307764064044151,0.6123724356957945,3.316178377801461e-06,0.6873463392828634,-0.1999999999999999,0.8215410455595213,-0.1707317073170731,0.0050094127655029,4,10,6.0,2.0,0.0,1,4,14,4
0.1,0.6500000000000004,1.357847561400027,0.3818813079129867,3.756983593485644e-06,-0.3359540844406008,-0.1707317073170728,0.3516483516483516,-0.1627906976744184,0.0039992332458496,4,10,5.0,1.0,0.0,1,4,6,4
0.1,0.6700000000000004,0.1443375672974064,0.0,0.0,0.7644171779141105,1.0,0.9908571428571428,1.0,0.0030024051666259,4,10,2.0,0.0,0.0,1,4,1,4
0.1,0.7000000000000004,0.2282177322938192,0.0,0.0,0.8843652132016382,1.0,0.9799164524421594,1.0,0.0029981136322021,4,10,4.0,1.0,0.0,1,4,2,4
0.1,0.7100000000000004,0.9519716382329886,0.1767766952966369,7.671457611890623e-07,0.3396062307266547,-0.032258064516129,0.7034663758137631,-0.030927835051546,0.0039992332458496,4,10,4.0,1.0,0.0,1,4,11,4
0.1,0.7700000000000005,2.099106952968333,0.5951190357119042,2.6456920170397166e-06,-0.3667665174514489,-0.2142857142857142,0.1782418649830014,-0.088348271446863,0.0029973983764648,4,10,7.0,3.0,0.0,1,4,24,4
0.1,0.7900000000000005,0.1767766952966369,0.0,0.0,0.8834479967624445,1.0,0.9837618403247632,1.0,0.0030064582824707,4,10,3.0,0.0,0.0,1,4,1,4
0.1,0.8100000000000005,2.6594955662054915,0.25,2.614036480866472e-06,-3.764912280701754,-0.0666666666666666,-0.7337350628127868,-0.0638297872340425,0.00252366065979,4,10,5.0,1.0,0.0,1,4,8,4
0.1,0.8300000000000005,0.816496580927726,0.3061862178478972,2.1107380218733025e-06,0.7561033702512803,-0.1034482758620689,0.8816042622465592,-0.0989010989010987,0.0050296783447265,4,10,7.0,1.0,0.0,1,4,7,4
0.1,0.8500000000000005,0.1767766952966369,0.0,0.0,0.932820153953814,1.0,0.9895437593670487,1.0,0.0040028095245361,4,10,4.0,1.0,1.0,1,4,3,4
0.1,0.8900000000000006,0.5863019699779287,0.1767766952966369,5.406539247298516e-07,0.6082601706442438,-0.032258064516129,0.8872758326216909,-0.030927835051546,0.0029995441436767,4,10,4.0,1.0,0.0,1,4,6,4
0.1,0.9100000000000006,9152.840435146349,2026.409766475346,1.0443976537549188e-05,-85794607.47827536,-27186778.86206897,-39108882.73370939,-25748418.856303077,0.0029988288879394,4,10,26806.0,2.0,6570.0,1,51,16,48
0.1,0.9300000000000006,0.478713553878169,0.0,0.0,0.7448967266578088,1.0,0.9183097545579444,1.0,0.0029983520507812,4,10,5.0,0.0,0.0,1,4,1,4
0.1,0.9500000000000006,0.8599903100229289,0.4677071733467426,1.5439339701298613e-06,0.7756640226442418,-0.0862068965517244,0.8632090012330456,-0.0442565887618096,0.0030052661895751,4,10,7.0,2.0,1.0,1,4,10,4
0.1,0.9900000000000007,0.7359800721939872,0.3061862178478972,1.8103654390530412e-06,0.7635915893161583,-0.0601226993865031,0.8836038052602126,-0.0575793184488842,0.0029964447021484,4,10,7.0,2.0,0.0,1,4,14,4
0.11,0.2,1603.5336110186984,331.65401462467884,2.073318116283403e-05,-14241156.153846148,-10670612.221052634,-1766849.7909240555,-10666121.222222224,0.0030012130737304,4,10,3451.0,1.0,739.0,1,76,7,72
0.11,0.24000000000000005,3.67848474239054,0.408248290463863,7.983237516630709e-06,-8.415886439142254,-0.0434782608695649,-2.8431952662721893,0.0117356392835088,0.0025115013122558,4,10,5.0,3.0,0.0,1,4,10,4
0.11,0.2700000000000001,0.962851667357612,0.2700308624336608,5.911010336549286e-06,0.5925025039347547,0.0454545454545455,0.7848370563775264,0.1452991452991457,0.0023500919342041,4,10,7.0,1.0,1.0,1,4,4,4
0.11,0.2800000000000001,0.3061862178478972,0.0,0.0,0.8711217183770883,1.0,0.971153846153846,1.0,0.0029981136322021,4,10,5.0,1.0,0.0,1,4,3,4
0.11,0.3000000000000001,0.1443375672974064,0.0,0.0,0.9599916649301938,1.0,0.9929318631608708,1.0,0.0030207633972167,4,10,5.0,0.0,0.0,1,4,1,4
0.11,0.3100000000000001,1.3228756555322954,0.3227486121839514,4.984850819341976e-06,0.282051282051282,-0.116279069767442,0.6076233183856501,-0.0214504596527067,0.0019998550415039,4,10,7.0,1.0,0.0,1,4,4,4
0.11,0.3300000000000001,1.2119199643540823,0.1020620726159657,5.02595909721099e-06,-0.6116204310036906,-0.0105263157894739,0.5658198614318708,0.796334012219959,0.0029985904693603,4,10,6.0,2.0,0.0,1,4,4,4
0.11,0.35000000000000014,0.1767766952966369,0.0,0.0,0.981245115915603,1.0,0.9944108057755008,1.0,0.0029976367950439,4,11,8.0,1.0,0.0,3,4,3,4
0.11,0.36000000000000015,0.8036375634160796,0.25,4.120568483499398e-06,0.3911620294599018,-0.0285714285714282,0.829346838787812,0.111111111111111,0.0039994716644287,4,10,5.0,2.0,0.0,1,4,22,4
0.11,0.4000000000000002,0.1020620726159657,0.0,0.0,0.9827089337175792,1.0,0.996824489536693,1.0,0.0039970874786376,4,10,5.0,0.0,0.0,1,4,1,4
0.11,0.4100000000000002,0.408248290463863,0.2041241452319315,8.29995629851633e-07,0.8780081010245413,-0.0105263157894739,0.957912457912458,0.1853360488798362,0.0030150413513183,4,10,6.0,2.0,0.0,1,4,10,4
0.11,0.4200000000000002,1.0752906583803283,0.3227486121839514,4.7289136453790845e-06,0.1256974072858551,-0.0714285714285714,0.6198109330045211,-0.0683760683760685,0.0030000209808349,4,10,5.0,2.0,0.0,1,4,16,4
0.11,0.46000000000000024,0.2700308624336608,0.1020620726159657,0.0,0.9083844580777096,-0.0105263157894739,0.9787130519401532,-0.0101010101010103,0.0029997825622558,4,10,5.0,1.0,0.0,1,4,6,4
0.11,0.47000000000000025,0.770551750371122,0.2700308624336608,4.404103648681081e-06,0.0792529025744573,-0.0786516853932584,0.8032515273894584,-0.0752688172043007,0.0039999485015869,4,10,5.0,1.0,0.0,1,4,13,4
0.11,0.48000000000000026,0.1767766952966369,0.0,0.0,0.8645980253878702,1.0,0.9863207332087,1.0,0.0029997825622558,4,10,3.0,0.0,0.0,1,4,1,4
0.11,0.49000000000000027,0.1443375672974064,0.0,0.0,0.9433962264150944,1.0,0.9899086734951308,1.0,0.0029997825622558,4,10,4.0,1.0,1.0,1,4,5,4
0.11,0.5000000000000002,0.2041241452319315,0.2041241452319315,2.041690624256651e-06,0.9431868619618288,-0.0105263157894739,0.988720956462892,0.3150684931506846,0.0029995441436767,4,10,5.0,2.0,0.0,1,4,11,4
0.11,0.6100000000000003,0.3535533905932738,0.1020620726159657,0.0,0.7548936170212766,-0.0105263157894739,0.9466453247965854,0.4897959183673466,0.0029985904693603,4,10,4.0,1.0,0.0,1,4,3,4
0.11,0.6200000000000003,0.5204164998665332,0.1767766952966369,5.821049020862082e-07,0.7305699481865284,-0.032258064516129,0.9242843414193772,-0.030927835051546,0.0029988288879394,4,10,5.0,1.0,0.0,1,4,8,4
0.11,0.6400000000000003,2.443102535711508,0.5951190357119042,3.7829962773124713e-06,-0.46985891406584,-0.1741007194244608,0.009952311839104,-0.1443958263211038,0.0023555755615234,4,10,6.0,3.0,0.0,1,4,24,4
0.11,0.7100000000000004,0.3952847075210474,0.1020620726159657,4.792254070514373e-07,0.767404296559522,-0.0105263157894739,0.9454227914422938,-0.0101010101010103,0.0029985904693603,4,10,4.0,1.0,0.0,1,4,8,4
0.11,0.7200000000000004,1.2788341044352338,0.4677071733467426,3.4261929998539867e-06,0.0417090539165814,-0.1673422119281991,0.4753375217216951,-0.1194029850746269,0.0029964447021484,4,10,4.0,2.0,0.0,1,4,11,4
0.11,0.7500000000000004,14.072727762117289,2.8795254238618324,3.5269286547675817e-06,-157.65368567454806,-77.37538461538462,-62.60442942691781,-71.36363636363639,0.004737377166748,4,10,33.0,2.0,7.0,1,99,29,98
0.11,0.8200000000000005,0.6692657668420421,0.1767766952966369,7.480412593278309e-07,0.4829011649755731,-0.032258064516129,0.8514115898959881,-0.0309278350515465,0.0037779808044433,4,10,5.0,1.0,0.0,1,4,10,4
0.11,0.8400000000000005,105.4812384581574,24.52719579025155,3.871302625281422e-06,-3042.178631844487,-1946.380400421496,-2267.212609628167,-1917.0338757887744,0.0035538673400878,4,10,303.0,2.0,70.0,1,99,5,99
0.11,0.8900000000000006,0.816496580927726,0.25,1.853312151703144e-06,0.330718954248366,-0.0666666666666666,0.7698752292258458,0.0783410138248846,0.0038216114044189,4,10,5.0,1.0,0.0,1,4,4,4
0.11,0.9100000000000006,1.3385315336840842,0.3227486121839514,1.0657902911929243e-06,-0.0440720834650649,-0.0714285714285711,0.4164744198670103,-0.0683760683760685,0.0030000209808349,4,10,2.0,2.0,0.0,1,4,13,4
0.11,0.9600000000000006,0.1020620726159657,0.0,0.0,0.9449225473321858,1.0,0.994310423304506,1.0,0.0031166076660156,4,10,3.0,0.0,0.0,1,4,1,4
0.11,0.9700000000000006,0.2700308624336608,0.0,0.0,0.5757575757575757,1.0,0.9580209895052474,1.0,0.0029997825622558,4,10,2.0,0.0,0.0,1,4,1,4
0.12,0.2700000000000001,0.3227486121839514,0.1020620726159657,0.0,0.9280521621824178,0.4893617021276596,0.9750467872738616,0.4897959183673466,0.0029988288879394,4,10,6.0,1.0,1.0,1,4,5,4
0.12,0.2800000000000001,0.3227486121839514,0.0,0.0,0.5158850226928895,1.0,0.9371227364185112,1.0,0.004000186920166,4,10,2.0,0.0,0.0,1,4,1,4
0.12,0.2900000000000001,0.2282177322938192,0.0,0.0,0.8436991208075546,1.0,0.9828178694158076,1.0,0.0029957294464111,4,10,4.0,0.0,0.0,1,4,1,4
0.12,0.3200000000000001,0.9298297335175584,0.2886751345948128,6.578415222172208e-06,0.0646789529287471,0.0191570881226054,0.620588773084659,0.0231990231990237,0.0030007362365722,4,10,4.0,1.0,1.0,1,4,5,4
0.12,0.36000000000000015,0.2700308624336608,0.1020620726159657,0.0,0.9257212335580856,-0.0105263157894739,0.9769880666688584,-0.0101010101010103,0.003005027770996,4,10,5.0,1.0,0.0,1,4,6,4
0.12,0.37000000000000016,1.4825372395547662,0.25,4.470625638236973e-06,-0.4321266968325781,-0.0285714285714282,0.4433305192064162,-0.0273972602739729,0.0032336711883544,4,10,6.0,2.0,0.0,1,4,7,4
0.12,0.38000000000000017,0.2041241452319315,0.0,0.0,0.9367484763630374,1.0,0.988467304809134,1.0,0.0040030479431152,4,10,5.0,1.0,0.0,1,4,4,4
0.12,0.3900000000000002,0.5863019699779287,0.3061862178478972,3.5144539647124227e-06,0.8733812949640287,0.0357142857142858,0.9379652605459056,0.0384615384615382,0.003413438796997,4,10,8.0,2.0,1.0,1,4,14,4
0.12,0.4100000000000002,1.2909944487358056,0.3227486121839514,4.551948896415019e-06,0.106093231682477,0.0153846153846153,0.5637355146557601,0.0909090909090906,0.0034666061401367,4,10,6.0,2.0,1.0,1,4,9,4
0.12,0.4300000000000002,0.4208127057650866,0.1443375672974064,7.91381303868166e-07,0.7579712294231056,-0.0212765957446807,0.9337257806713188,0.3127147766323026,0.0029971599578857,4,10,4.0,1.0,0.0,1,4,3,4
0.12,0.4400000000000002,2.023301757029831,0.1020620726159657,4.522643414301911e-06,-3.707174048658766,-0.0105263157894739,-0.439613172643686,-0.0101010101010103,0.0034632682800292,4,10,5.0,1.0,0.0,1,4,8,4
0.12,0.45000000000000023,0.568257570707744,0.1767766952966369,3.2082500877793285e-06,0.2899069434502506,-0.032258064516129,0.8716674946183143,-0.030927835051546,0.0030012130737304,4,10,4.0,1.0,0.0,1,4,12,4
0.12,0.48000000000000026,0.7637626158259734,0.1020620726159657,4.2534724991025523e-07,0.6888888888888889,-0.0105263157894739,0.8620689655172413,0.4897959183673466,0.0029990673065185,4,10,6.0,1.0,0.0,1,4,4,4
0.12,0.5600000000000003,0.3061862178478972,0.1020620726159657,0.0,0.8285374082159159,-0.0105263157894739,0.9657469077069458,-0.0101010101010103,0.0029962062835693,4,10,4.0,1.0,0.0,1,4,11,4
0.12,0.5800000000000003,14.109689342197912,2.875905654456233,4.465527871662909e-06,-198.8640522875817,-166.52527472527464,-70.11177258520615,-139.78014184397165,0.0030000209808349,4,10,33.0,1.0,7.0,1,99,4,98
0.12,0.5900000000000003,0.5496210815947049,0.2282177322938192,3.4605230915875823e-06,0.6067241135753638,-0.0549450549450545,0.9004257656915259,0.2319508448540705,0.0030083656311035,4,10,5.0,1.0,0.0,1,4,2,4
0.12,0.6800000000000004,14.14029407992163,2.8795254238618324,3.8230921190451305e-06,-204.3169916434541,-140.51111111111112,-77.52642775323189,-140.13475177304963,0.0029997825622558,4,10,33.0,1.0,7.0,1,99,5,98
0.12,0.7000000000000004,0.770551750371122,0.2282177322938192,1.1968565341189484e-06,0.6564324731587869,-0.0549450549450545,0.8573002203084318,-0.0526315789473685,0.0039267539978027,4,10,7.0,1.0,0.0,1,4,10,4
0.12,0.7600000000000005,1.0606601717798212,0.3227486121839514,1.9257321169081177e-06,0.0377726218097452,-0.1162790697674418,0.6221001434619826,-0.0214504596527065,0.0029971599578857,4,10,4.0,1.0,0.0,1,4,4,4
0.12,0.7700000000000005,1.0257111354242645,0.2886751345948128,1.4299453505235956e-06,0.6052117263843649,-0.0909090909090912,0.7725020272096584,0.0231990231990233,0.0040376186370849,4,10,5.0,1.0,0.0,1,4,4,4
