beta,alpha,rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.13,0.7500000000000004,3627.544147445578,765.0486367981232,3.0232326870023427e-06,-25.8101876336991,-28.55846237411601,-20.988540704439497,-24.630777077758243,0.0,4,2755,10775.0,598.0,2308.0,49,39,48,36
0.13,0.7600000000000005,4242.7984549312105,906.3506265973084,4.196730057671117e-06,-16.811338165555785,-16.920582308875577,-14.724577620356404,-15.59426902949907,0.0156226158142089,4,3493,13987.0,736.0,3083.0,39,33,39,30
0.13,0.7700000000000005,5671.307778340607,1253.942947931311,6.518176496115494e-06,-25.056993270857014,-27.96807483597167,-22.236074877884462,-25.835730690289004,0.0065078735351562,4,3758,18855.0,787.0,4375.0,44,28,40,25
0.13,0.8300000000000005,551.8439634534385,125.40558201292318,1.3334081495418203e-06,0.9502976818418684,0.9423389250533912,0.9567724467810824,0.9502837562582231,0.0,25,6672,7151.0,1440.0,1480.0,36,39,32,35
0.13,0.8700000000000006,1007.8251104895796,221.5718995420373,2.1591301721022817e-06,0.9089414299853806,0.90667140416313,0.9208831047457008,0.9152917118234156,0.0156254768371582,25,9113,10901.0,1963.0,2310.0,39,41,35,38
0.13,0.8800000000000006,1023.3911066365864,234.72527000932897,2.7403198106274785e-06,0.9306910337887307,0.921421593497906,0.9348190699810136,0.9245626057055228,0.0,16,10835,12790.0,2362.0,2742.0,31,32,26,29
0.13,0.9500000000000006,1742.353766525981,389.5969799910952,5.484726039045327e-06,0.9131364831129544,0.9138499186501584,0.9162588457157744,0.9155118951989738,0.0,12,17378,22709.0,4096.0,5248.0,26,26,23,23
0.13,0.9800000000000006,1968.675050777948,484.3438631569288,7.975744740215936e-06,0.921796746501204,0.9083083555081876,0.9238141408809776,0.9096994151585504,0.0,10,21640,28348.0,5238.0,6907.0,22,22,19,19
0.13,0.9900000000000007,2132.598178018749,550.9993849563012,9.67320006277887e-06,0.9216662258748914,0.901498190918538,0.9236520565512316,0.902949320321948,0.0,10,23936,31682.0,5921.0,7985.0,22,21,17,18
0.13999999999999999,0.21000000000000002,47.96548238056196,9.613900526494607,8.229763268867513e-06,-1.9730550647546377,-1.4325417223535863,-1.8952139556899823,-0.7919315620683245,0.0,4,96,99.0,33.0,31.0,10,8,3,5
0.13999999999999999,0.22000000000000003,651.9253136543582,132.03377093254085,1.248820000712842e-05,-252.8026362716476,-165.26488668115493,-249.52983472226836,-146.8834471027459,0.0156245231628417,4,138,955.0,53.0,193.0,11,64,5,58
0.13999999999999999,0.23000000000000004,883.2090930710199,178.44268454231087,1.3562236808230607e-05,-348.8581061864731,-297.7067094863168,-339.3151979370297,-223.2419174046491,0.0065076351165771,4,173,1416.0,48.0,289.0,9,57,5,52
0.13999999999999999,0.24000000000000005,25.656383221335,4.84338036224013,5.397965878861891e-06,0.2380951424048981,0.4685336689741975,0.3011667127453689,0.7117166938052373,0.0,4,107,120.0,45.0,38.0,7,7,4,5
0.13999999999999999,0.25000000000000006,17.70092982491786,3.3244673758864494,4.890943156286253e-06,0.641324166570298,0.7695935720732643,0.6651079044176383,0.847530307123683,0.0156252384185791,4,99,109.0,41.0,33.0,9,7,3,4
0.13999999999999999,0.3200000000000001,1708.4411327776754,348.32623597235204,1.1689684401327824e-05,-981.3928771772362,-714.5835517693318,-964.074296406684,-574.7215925154857,0.0,4,181,3226.0,60.0,673.0,9,49,8,45
0.13999999999999999,0.3300000000000001,1899.2685461557735,388.4947178963098,1.1928491867111258e-05,-797.1851484973314,-644.4808537336347,-789.3412812077946,-567.2704994030632,0.0,4,216,3749.0,70.0,788.0,10,46,6,42
0.13999999999999999,0.34000000000000014,1233.5945444107638,249.44738924270183,8.435859621354022e-06,-270.4139404459952,-227.6129509618819,-266.202278900461,-184.5528841673656,0.0,4,251,1939.0,72.0,396.0,9,57,5,53
