beta,gamma,delta,init_inf_frac,alpha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,group
0.3999999999999998,0.3,0.2,0.0001,0.5900000000000003,0.0,112.0,237.0,289.0,341.0,367.0,417.0,416.0,436.0,485.0,493.0,543.0,580.0,589.0,622.0,659.0,665.0,672.0,787.0,731.0,717.0,771.0,844.0,803.0,814.0,824.0,794.0,864.0,834.0,830.0,807.0,748.0,827.0,759.0,745.0,714.0,718.0,702.0,671.0,606.0,627.0,571.0,585.0,512.0,495.0,461.0,450.0,420.0,411.0,360.0,324.0,337.0,296.0,276.0,262.0,235.0,213.0,216.0,194.0,172.0,178.0,163.0,136.0,134.0,118.0,113.0,104.0,102.0,85.0,102.0,71.0,74.0,61.0,50.0,43.0,47.0,49.0,44.0,37.0,32.0,33.0,25.0,32.0,23.0,20.0,15.0,21.0,12.0,19.0,12.0,21.0,10.0,15.0,10.0,10.0,8.0,6.0,8.0,2.0,6.0,4.0,4.0,6.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2439
0.3999999999999998,0.3,0.2,0.0001,0.5900000000000003,0.0,110.0,210.0,238.0,279.0,306.0,341.0,325.0,382.0,374.0,423.0,445.0,479.0,533.0,504.0,586.0,558.0,607.0,656.0,668.0,679.0,732.0,755.0,744.0,783.0,787.0,800.0,789.0,862.0,787.0,781.0,759.0,844.0,782.0,770.0,764.0,748.0,723.0,700.0,689.0,623.0,600.0,570.0,605.0,564.0,527.0,513.0,472.0,463.0,446.0,389.0,404.0,383.0,346.0,309.0,284.0,246.0,239.0,215.0,220.0,230.0,212.0,186.0,160.0,154.0,141.0,119.0,115.0,99.0,102.0,114.0,89.0,84.0,73.0,66.0,59.0,59.0,43.0,55.0,48.0,40.0,43.0,30.0,37.0,38.0,38.0,29.0,16.0,15.0,24.0,15.0,12.0,14.0,10.0,13.0,12.0,12.0,14.0,11.0,9.0,11.0,4.0,7.0,5.0,8.0,5.0,6.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2439
0.3999999999999998,0.3,0.2,0.0001,0.5900000000000003,0.0,95.0,227.0,264.0,273.0,284.0,301.0,317.0,384.0,390.0,388.0,415.0,472.0,513.0,512.0,580.0,589.0,624.0,630.0,643.0,664.0,732.0,744.0,787.0,701.0,747.0,818.0,855.0,805.0,861.0,805.0,836.0,773.0,775.0,813.0,716.0,746.0,728.0,688.0,649.0,611.0,578.0,601.0,556.0,517.0,497.0,474.0,512.0,452.0,415.0,400.0,362.0,317.0,303.0,311.0,277.0,261.0,242.0,234.0,211.0,174.0,187.0,161.0,168.0,176.0,137.0,128.0,99.0,109.0,109.0,115.0,82.0,73.0,70.0,80.0,57.0,71.0,45.0,51.0,61.0,48.0,37.0,39.0,33.0,30.0,28.0,31.0,32.0,25.0,17.0,16.0,19.0,12.0,11.0,15.0,21.0,12.0,14.0,11.0,7.0,8.0,8.0,13.0,2.0,7.0,7.0,12.0,6.0,6.0,7.0,2.0,5.0,3.0,1.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439
0.3999999999999998,0.3,0.2,0.0001,0.5900000000000003,0.0,114.0,247.0,313.0,350.0,376.0,401.0,423.0,436.0,487.0,519.0,531.0,544.0,646.0,668.0,687.0,687.0,745.0,735.0,806.0,854.0,828.0,827.0,820.0,859.0,853.0,854.0,848.0,889.0,892.0,862.0,861.0,801.0,801.0,802.0,725.0,687.0,661.0,666.0,598.0,581.0,567.0,544.0,513.0,456.0,409.0,423.0,401.0,375.0,357.0,363.0,303.0,310.0,271.0,261.0,214.0,219.0,199.0,174.0,174.0,139.0,152.0,148.0,120.0,118.0,110.0,93.0,105.0,95.0,78.0,66.0,66.0,60.0,62.0,42.0,41.0,36.0,37.0,31.0,38.0,29.0,27.0,17.0,27.0,27.0,17.0,16.0,16.0,15.0,10.0,12.0,9.0,8.0,10.0,11.0,3.0,9.0,6.0,7.0,7.0,6.0,5.0,4.0,2.0,9.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439
0.3999999999999998,0.3,0.2,0.0001,0.5900000000000003,0.0,90.0,162.0,203.0,186.0,212.0,218.0,248.0,238.0,264.0,251.0,329.0,353.0,328.0,372.0,377.0,359.0,429.0,451.0,431.0,473.0,522.0,557.0,563.0,606.0,558.0,628.0,651.0,663.0,688.0,704.0,708.0,742.0,729.0,706.0,754.0,781.0,741.0,753.0,753.0,719.0,694.0,689.0,693.0,699.0,600.0,635.0,631.0,575.0,544.0,533.0,465.0,457.0,454.0,394.0,407.0,378.0,351.0,345.0,299.0,290.0,288.0,275.0,250.0,239.0,229.0,206.0,179.0,177.0,185.0,157.0,150.0,116.0,116.0,118.0,101.0,108.0,94.0,95.0,71.0,77.0,63.0,66.0,62.0,50.0,46.0,39.0,37.0,41.0,37.0,41.0,35.0,31.0,28.0,22.0,26.0,20.0,23.0,16.0,15.0,17.0,6.0,11.0,6.0,11.0,8.0,8.0,7.0,7.0,10.0,10.0,13.0,5.0,4.0,5.0,6.0,6.0,6.0,4.0,5.0,4.0,2.0,5.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2439
0.3999999999999998,0.3,0.2,0.0001,0.5900000000000003,0.0,118.0,268.0,314.0,404.0,396.0,458.0,501.0,490.0,515.0,567.0,546.0,567.0,666.0,678.0,679.0,666.0,775.0,764.0,754.0,782.0,788.0,807.0,857.0,819.0,864.0,840.0,791.0,843.0,842.0,833.0,791.0,794.0,760.0,726.0,714.0,692.0,640.0,571.0,566.0,597.0,537.0,512.0,496.0,435.0,391.0,358.0,362.0,351.0,328.0,316.0,305.0,271.0,251.0,226.0,232.0,209.0,167.0,185.0,168.0,135.0,149.0,122.0,115.0,119.0,106.0,94.0,87.0,83.0,76.0,79.0,70.0,60.0,71.0,51.0,44.0,47.0,43.0,38.0,35.0,30.0,25.0,31.0,21.0,29.0,26.0,11.0,18.0,15.0,14.0,12.0,13.0,6.0,11.0,6.0,8.0,7.0,10.0,6.0,3.0,4.0,4.0,5.0,1.0,1.0,6.0,8.0,3.0,2.0,2.0,4.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,6.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2439
0.3999999999999998,0.3,0.2,0.0001,0.5900000000000003,0.0,127.0,261.0,349.0,391.0,419.0,425.0,498.0,528.0,543.0,600.0,579.0,634.0,609.0,690.0,739.0,715.0,758.0,816.0,806.0,815.0,861.0,846.0,841.0,807.0,849.0,827.0,843.0,812.0,809.0,816.0,797.0,759.0,746.0,739.0,652.0,612.0,662.0,566.0,565.0,564.0,506.0,489.0,457.0,458.0,414.0,391.0,391.0,335.0,317.0,295.0,289.0,254.0,245.0,233.0,234.0,169.0,172.0,169.0,173.0,135.0,138.0,136.0,115.0,129.0,96.0,89.0,86.0,92.0,84.0,65.0,55.0,56.0,56.0,64.0,45.0,44.0,34.0,24.0,33.0,33.0,26.0,26.0,17.0,17.0,13.0,18.0,15.0,26.0,16.0,19.0,19.0,10.0,13.0,14.0,9.0,10.0,8.0,4.0,5.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439
0.4099999999999998,0.3,0.2,0.0001,0.7100000000000004,0.0,164.0,356.0,459.0,610.0,706.0,750.0,883.0,1068.0,1143.0,1301.0,1494.0,1624.0,1812.0,1930.0,2113.0,2242.0,2374.0,2477.0,2453.0,2508.0,2402.0,2391.0,2323.0,2235.0,2015.0,1959.0,1814.0,1708.0,1469.0,1336.0,1150.0,1080.0,947.0,776.0,715.0,604.0,593.0,506.0,421.0,365.0,320.0,278.0,232.0,232.0,180.0,150.0,131.0,102.0,95.0,94.0,86.0,77.0,64.0,49.0,36.0,35.0,42.0,18.0,19.0,17.0,19.0,14.0,9.0,9.0,11.0,14.0,10.0,6.0,5.0,8.0,6.0,1.0,3.0,6.0,3.0,4.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531
0.4099999999999998,0.3,0.2,0.0001,0.7100000000000004,0.0,115.0,215.0,296.0,328.0,421.0,482.0,562.0,655.0,753.0,812.0,988.0,1102.0,1277.0,1415.0,1606.0,1718.0,1880.0,1997.0,2161.0,2249.0,2314.0,2277.0,2344.0,2303.0,2302.0,2229.0,2030.0,2019.0,1886.0,1735.0,1616.0,1452.0,1365.0,1178.0,1048.0,909.0,892.0,720.0,664.0,623.0,547.0,449.0,408.0,311.0,315.0,235.0,245.0,214.0,196.0,164.0,112.0,110.0,104.0,96.0,63.0,76.0,70.0,44.0,34.0,36.0,29.0,34.0,23.0,27.0,20.0,19.0,24.0,17.0,9.0,11.0,13.0,7.0,6.0,9.0,8.0,6.0,6.0,4.0,3.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531
0.4099999999999998,0.3,0.2,0.0001,0.7100000000000004,0.0,137.0,301.0,392.0,471.0,512.0,615.0,728.0,864.0,983.0,1161.0,1287.0,1397.0,1583.0,1752.0,1869.0,2002.0,2229.0,2225.0,2367.0,2393.0,2480.0,2394.0,2401.0,2265.0,2190.0,2010.0,1935.0,1845.0,1639.0,1509.0,1394.0,1275.0,1108.0,978.0,901.0,739.0,655.0,584.0,495.0,394.0,383.0,340.0,310.0,258.0,247.0,203.0,154.0,139.0,123.0,122.0,86.0,86.0,90.0,72.0,41.0,39.0,42.0,40.0,31.0,16.0,27.0,19.0,15.0,18.0,6.0,12.0,6.0,11.0,7.0,7.0,2.0,5.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,5.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531
0.4099999999999998,0.3,0.2,0.0001,0.7100000000000004,0.0,126.0,231.0,304.0,374.0,440.0,507.0,586.0,703.0,772.0,910.0,1053.0,1271.0,1361.0,1478.0,1670.0,1918.0,2134.0,2165.0,2194.0,2258.0,2326.0,2450.0,2341.0,2332.0,2267.0,2205.0,2093.0,1891.0,1837.0,1691.0,1527.0,1351.0,1200.0,1058.0,986.0,884.0,792.0,707.0,636.0,526.0,491.0,450.0,351.0,287.0,292.0,240.0,205.0,154.0,141.0,135.0,121.0,99.0,69.0,77.0,58.0,45.0,46.0,36.0,38.0,24.0,29.0,25.0,7.0,25.0,13.0,13.0,12.0,14.0,10.0,8.0,4.0,2.0,2.0,4.0,6.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531
0.4099999999999998,0.3,0.2,0.0001,0.7100000000000004,0.0,153.0,341.0,434.0,555.0,636.0,799.0,892.0,982.0,1121.0,1309.0,1448.0,1546.0,1840.0,1996.0,2151.0,2225.0,2324.0,2500.0,2498.0,2601.0,2371.0,2469.0,2298.0,2280.0,2075.0,1962.0,1811.0,1563.0,1529.0,1438.0,1151.0,1035.0,962.0,789.0,697.0,677.0,551.0,463.0,434.0,348.0,334.0,281.0,244.0,229.0,207.0,157.0,141.0,115.0,112.0,96.0,65.0,64.0,58.0,61.0,52.0,31.0,29.0,33.0,30.0,15.0,16.0,18.0,10.0,12.0,9.0,9.0,7.0,6.0,8.0,3.0,1.0,5.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531
0.4099999999999998,0.3,0.2,0.0001,0.7100000000000004,0.0,154.0,342.0,491.0,552.0,708.0,752.0,933.0,1049.0,1165.0,1354.0,1448.0,1633.0,1833.0,2039.0,2097.0,2350.0,2377.0,2420.0,2487.0,2500.0,2396.0,2329.0,2318.0,2138.0,1945.0,1937.0,1796.0,1600.0,1457.0,1367.0,1146.0,1032.0,887.0,765.0,707.0,624.0,525.0,460.0,426.0,383.0,326.0,287.0,248.0,179.0,164.0,152.0,126.0,114.0,106.0,82.0,62.0,69.0,58.0,50.0,36.0,54.0,31.0,19.0,22.0,28.0,15.0,18.0,13.0,8.0,13.0,8.0,5.0,6.0,5.0,6.0,5.0,4.0,5.0,2.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531
0.4099999999999998,0.3,0.2,0.0001,0.7100000000000004,0.0,157.0,300.0,365.0,441.0,560.0,558.0,669.0,813.0,917.0,971.0,1182.0,1335.0,1501.0,1715.0,1905.0,1979.0,2156.0,2245.0,2280.0,2415.0,2457.0,2337.0,2320.0,2297.0,2157.0,2149.0,2004.0,1798.0,1652.0,1517.0,1416.0,1253.0,1093.0,1006.0,886.0,810.0,704.0,604.0,526.0,451.0,429.0,344.0,297.0,295.0,276.0,188.0,217.0,148.0,139.0,111.0,115.0,87.0,84.0,76.0,69.0,64.0,37.0,33.0,37.0,35.0,22.0,23.0,25.0,25.0,9.0,14.0,12.0,9.0,8.0,15.0,5.0,3.0,4.0,7.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531
0.4099999999999998,0.3,0.2,0.0001,0.7100000000000004,0.0,141.0,285.0,369.0,497.0,587.0,676.0,774.0,904.0,1028.0,1129.0,1311.0,1567.0,1742.0,1917.0,2012.0,2139.0,2258.0,2426.0,2530.0,2521.0,2501.0,2498.0,2307.0,2297.0,2120.0,2035.0,1841.0,1710.0,1544.0,1428.0,1190.0,1116.0,1002.0,907.0,788.0,682.0,615.0,515.0,509.0,410.0,381.0,316.0,258.0,228.0,196.0,181.0,161.0,143.0,84.0,91.0,81.0,68.0,46.0,42.0,40.0,47.0,33.0,23.0,20.0,14.0,22.0,17.0,16.0,17.0,9.0,5.0,9.0,6.0,5.0,7.0,3.0,4.0,0.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531
0.4099999999999998,0.3,0.2,0.0001,0.7100000000000004,0.0,164.0,374.0,472.0,546.0,679.0,828.0,878.0,1104.0,1190.0,1390.0,1537.0,1639.0,1818.0,2079.0,2185.0,2255.0,2353.0,2510.0,2482.0,2538.0,2429.0,2338.0,2201.0,2140.0,2103.0,1819.0,1729.0,1557.0,1414.0,1291.0,1153.0,1073.0,944.0,821.0,692.0,632.0,579.0,471.0,403.0,365.0,310.0,299.0,251.0,210.0,171.0,161.0,116.0,108.0,107.0,89.0,72.0,71.0,66.0,48.0,33.0,44.0,34.0,18.0,19.0,15.0,16.0,21.0,12.0,9.0,8.0,9.0,3.0,7.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531
0.4099999999999998,0.3,0.2,0.0001,0.7100000000000004,0.0,137.0,281.0,415.0,509.0,560.0,697.0,732.0,913.0,1009.0,1081.0,1278.0,1444.0,1541.0,1755.0,1940.0,2000.0,2192.0,2253.0,2469.0,2391.0,2426.0,2511.0,2329.0,2327.0,2140.0,2021.0,1936.0,1767.0,1620.0,1513.0,1346.0,1181.0,1046.0,940.0,818.0,733.0,652.0,617.0,494.0,429.0,380.0,319.0,317.0,252.0,230.0,188.0,161.0,138.0,118.0,95.0,80.0,82.0,84.0,59.0,56.0,43.0,44.0,33.0,40.0,26.0,22.0,19.0,15.0,16.0,9.0,10.0,7.0,6.0,5.0,5.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531
0.6599999999999997,0.3,0.2,0.0001,0.6000000000000003,0.0,141.0,311.0,405.0,512.0,566.0,646.0,648.0,748.0,847.0,876.0,979.0,1035.0,1170.0,1208.0,1323.0,1419.0,1414.0,1518.0,1528.0,1534.0,1605.0,1584.0,1617.0,1548.0,1489.0,1438.0,1384.0,1290.0,1203.0,1067.0,999.0,919.0,820.0,759.0,721.0,632.0,556.0,556.0,461.0,438.0,361.0,330.0,318.0,272.0,265.0,210.0,189.0,172.0,160.0,123.0,107.0,114.0,81.0,87.0,82.0,70.0,60.0,61.0,45.0,38.0,32.0,23.0,25.0,21.0,21.0,18.0,18.0,6.0,13.0,12.0,11.0,7.0,9.0,2.0,3.0,0.0,6.0,1.0,2.0,2.0,3.0,2.0,0.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520
0.6599999999999997,0.3,0.2,0.0001,0.6000000000000003,0.0,142.0,304.0,364.0,452.0,502.0,522.0,622.0,660.0,682.0,799.0,860.0,929.0,1027.0,1123.0,1229.0,1254.0,1329.0,1366.0,1463.0,1499.0,1525.0,1479.0,1484.0,1566.0,1456.0,1427.0,1328.0,1309.0,1312.0,1160.0,1069.0,971.0,969.0,856.0,803.0,719.0,662.0,604.0,540.0,508.0,415.0,359.0,349.0,305.0,296.0,264.0,206.0,197.0,198.0,161.0,156.0,142.0,119.0,106.0,87.0,81.0,71.0,58.0,61.0,38.0,40.0,29.0,35.0,27.0,23.0,11.0,19.0,20.0,13.0,11.0,8.0,5.0,5.0,9.0,6.0,2.0,1.0,4.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520
0.6599999999999997,0.3,0.2,0.0001,0.6000000000000003,0.0,165.0,306.0,412.0,467.0,539.0,556.0,649.0,741.0,770.0,889.0,1021.0,1123.0,1126.0,1273.0,1344.0,1368.0,1471.0,1538.0,1541.0,1618.0,1620.0,1584.0,1631.0,1632.0,1456.0,1391.0,1325.0,1315.0,1221.0,1079.0,1009.0,941.0,892.0,792.0,704.0,676.0,555.0,504.0,439.0,430.0,359.0,307.0,286.0,258.0,247.0,189.0,207.0,164.0,150.0,119.0,114.0,95.0,93.0,88.0,68.0,67.0,47.0,56.0,49.0,40.0,25.0,32.0,26.0,21.0,11.0,12.0,12.0,16.0,9.0,11.0,5.0,7.0,12.0,4.0,7.0,6.0,4.0,4.0,6.0,2.0,1.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520
0.6599999999999997,0.3,0.2,0.0001,0.6000000000000003,0.0,171.0,373.0,420.0,546.0,555.0,622.0,703.0,769.0,902.0,927.0,1040.0,1143.0,1199.0,1271.0,1415.0,1484.0,1503.0,1587.0,1649.0,1585.0,1651.0,1532.0,1583.0,1510.0,1527.0,1366.0,1325.0,1268.0,1093.0,1040.0,1030.0,861.0,786.0,730.0,673.0,541.0,557.0,507.0,390.0,365.0,335.0,300.0,232.0,233.0,195.0,170.0,163.0,142.0,136.0,123.0,96.0,101.0,84.0,82.0,57.0,52.0,53.0,40.0,48.0,37.0,27.0,29.0,23.0,21.0,21.0,22.0,12.0,13.0,13.0,8.0,11.0,8.0,4.0,3.0,10.0,2.0,3.0,4.0,4.0,2.0,1.0,7.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520
